ID,NAME,ORGRANIZATION AND PROGRAM NAME,ADDRESS,BOROUGH,ZIP,DISPLAY PHYSICAL ADDRESS,PHONE,FAX,TTY,WEBSITE,HOTLINE PHONE,HOTLINE HOURS,HOTLINE HOURS (OTHER),PROGRAM HOURS,PROGRAM HOURS (OTHER),BOROUGHS SERVED,LANGUAGE INTERPRETATION SVCS,LANGUAGE SVCS,LANGUAGE (OTHER),WHEELCHAIR ACCESS,FEE SVC,SPECIALIZED SVCS,OTHER SPECIALIZED SVCS,SVCS PROVIDED,OTHER SVCS PROVIDED,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BIN,BBL,NTA
84a6c6a3-e3f9-4ab7-8b82-8658de9b27da,Safe Horizon - 50th Precinct Domestic Violence Victim Advocate,Safe Horizon - 50th Precinct Domestic Violence Victim Advocate,3450 Kingsbridge Avenue,Bronx,10463,Yes,1-718-543-5700,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.882854,-73.903573,8,11,287,2087576,2057600134,Spuyten Duyvil-Kingsbridge
01d0dc96-afb6-40f4-88c0-53fb98aa6853,Safe Horizon - 49th Precinct Domestic Violence Victim Advocate,Safe Horizon - 49th Precinct Domestic Violence Victim Advocate,2121 Eastchester Avenue,Bronx,10461,Yes,1-718-918-2079,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish;Other,Wolof,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,,,,,,,,
6076e596-77fa-421d-bca9-ac7b1904fefb,Safe Horizon - 48th Precinct Domestic Violence Victim Advocate,Safe Horizon - 48th Precinct Domestic Violence Victim Advocate,450 Cross Bronx Expressway,Bronx,10457,Yes,1-929-420-1800,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish;Other,Mandingo,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.844149,-73.900604,6,15,165,2009509,2029070010,Claremont-Bathgate
a60e398e-3e7f-4e75-ac14-e9c1027ec9a1,Safe Horizon - 47th Precinct Domestic Violence Victim Advocate,Safe Horizon - 47th Precinct Domestic Violence Victim Advocate,4111 Laconia Avenue,Bronx,10466,Yes,1-718-920-1209,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.887306,-73.84727,12,12,424,2065163,2048760001,Williamsbridge-Olinville
f2a27fe9-c3a8-47ec-a5d6-213d6d9f0bd8,Safe Horizon - 46th Precinct Domestic Violence Victim Advocate,Safe Horizon - 46th Precinct Domestic Violence Victim Advocate,2120 Ryer Avenue,Bronx,10457,Yes,1-718-220-5287,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.85359,-73.900575,5,15,381,2013535,2031490090,Mount Hope
ca2b3eb8-c303-4a92-9e0c-f7abe5f27b58,Safe Horizon - 45th Precinct Domestic Violence Victim Advocate,Safe Horizon - 45th Precinct Domestic Violence Victim Advocate,2877 Barkley Avenue,Bronx,10465,Yes,1-929-420-1805,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.830714,-73.827125,10,13,166,2097742,2055310040,Schuylerville-Throgs Neck-Edgewater Park
d6e16057-3bbc-4608-a07f-c4466184add4,Safe Horizon - 44th Precinct Domestic Violence Victim Advocate,Safe Horizon - 44th Precinct Domestic Violence Victim Advocate,2 East 169 Street,Bronx,10452,Yes,1-718-590-5500,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.837837,-73.91963,4,16,22101,2003017,2024890077,West Concourse
250a45cc-99a1-497d-a1ce-b2d7733c1f17,Safe Horizon - 43rd Precinct Domestic Violence Victim Advocate,Safe Horizon - 43rd Precinct Domestic Violence Victim Advocate,900 Fteley Avenue,Bronx,10473,Yes,1-718-617-7892,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,Bengali;English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.822904,-73.87004,9,18,46,2022630,2036600003,Soundview-Castle Hill-Clason Point-Harding Park
fc2b0d01-7f52-480a-8096-7b241bbd2635,Safe Horizon - 42nd Precinct Domestic Violence Victim Advocate,Safe Horizon - 42nd Precinct Domestic Violence Victim Advocate,830 Washington Avenue,Bronx,10451,Yes,1-347-386-6163,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish;Other,Wolof,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,Survivors of All Crime,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.822359,-73.911454,3,17,141,2001194,2023650001,Morrisania-Melrose
8d2d6885-04e9-4af7-97e2-a3cca0a52072,Safe Horizon - 41st Precinct Domestic Violence Victim Advocate,Safe Horizon - 41st Precinct Domestic Violence Victim Advocate,1035 Longwood Avenue,Bronx,10459,Yes,1-718-542-2364,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.816198,-73.896,2,17,89,2090437,2027320001,Hunts Point
a5172568-559d-4565-8f3f-e252c3d9dcdf,Safe Horizon - 40th Precinct Domestic Violence Victim Advocate,Safe Horizon - 40th Precinct Domestic Violence Victim Advocate,257 Alexander Avenue,Bronx,10454,Yes,1-929-420-1801,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Bronx,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.810347,-73.924941,1,8,39,2000700,2023140030,Mott Haven-Port Morris
ccccc6bb-65bf-4c00-8278-b50a012c4417,Safe Horizon - 34th Precinct Domestic Violence Victim Advocate,Safe Horizon - 34th Precinct Domestic Violence Victim Advocate,4295 Broadway,Manhattan,10033,Yes,1-212-927-0603,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Long Term Counseling;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.851205,-73.935215,12,10,271,1064415,1021800108,Washington Heights North
08c01a20-3674-4dea-8260-247c17e437b0,Safe Horizon - 33rd Precinct Domestic Violence Victim Advocate,Safe Horizon 33rd Precinct Domestic Violence Victim Advocate,2207 Amsterdam Avenue,Manhattan,10032,Yes,1-212-918-4772,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.840712,-73.93564,12,10,249,1086200,1021120010,Washington Heights South
b8f1eedb-bb20-41ef-a1dc-3fe97c03210c,Safe Horizon - 32nd Precinct Domestic Violence Victim Advocate,Safe Horizon - 32nd Precinct Domestic Violence Victim Advocate,34 West 134 Street,Manhattan,10037,Yes,1-212-690-5857,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.812702,-73.939645,10,9,212,1083984,1017300016,Central Harlem North-Polo Grounds
4449c6b2-56df-4fe5-9479-da94e7745cd6,Safe Horizon - 30th Precinct Domestic Violence Victim Advocate,Safe Horizon - 30th Precinct Domestic Violence Victim Advocate,451 West 151 Street,Manhattan,10031,Yes,1-212-208-6323,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;French;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.828615,-73.943847,9,7,23501,1081826,1020660009,Hamilton Heights
09662529-6dfa-4e45-a336-37ddf69ce630,Safe Horizon - 28th Precinct Domestic Violence Victim Advocate,Safe Horizon - 28th Precinct Domestic Violence Victim Advocate,2271-89 Frederick Douglas Boulevard,Manhattan,10027,Yes,1-212-666-2784,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.808418,-73.952465,10,9,257,1059240,1019490029,Central Harlem South
8277841d-19a3-4c24-ac14-c278587eebe8,Safe Horizon - 25th Precinct Domestic Violence Victim Advocate,Safe Horizon - 25th Precinct Domestic Violence Victim Advocate,120 East 119 Street,Manhattan,10035,Yes,1-212-860-0214,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.800892,-73.941025,11,9,182,1054360,1017670062,East Harlem North
e221cc9b-b360-4d51-90cb-c3795112dce2,Safe Horizon - 24th Precinct Domestic Violence Victim Advocate,Safe Horizon - 24th Precinct Domestic Violence Victim Advocate,151 West 100 Street,Manhattan,10025,Yes,1-212-678-2190,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Other,Survivors of all types of crime,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.79597,-73.966841,7,7,189,1055910,1018550005,Upper West Side
9f67a66e-49d2-4fe0-a925-1fe267d58e47,Safe Horizon - 23rd Precinct Child Trauma Response Team (CTRT),Safe Horizon - 23rd Precinct Child Trauma Response Team (CTRT),164 East 102 Street,Manhattan,10029,Yes,1-212-860-6446,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/child-trauma-response-team/,1-800-621-4673,24/7,,Other,Mon. 9:00 AM - 5:00 PM; Tues. through Fri. 12:00 PM - 8:00 PM; Sat. 9:00 AM - 5:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Long Term Counseling;Lock Replacement;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.789433,-73.947589,11,8,166,1051850,1016290040,East Harlem South
5d2e62b7-a4ee-4327-9c8f-d5e10178301c,Safe Horizon - 20th Precinct Domestic Violence Victim Advocate,Safe Horizon - 20th Precinct Domestic Violence Victim Advocate,120 West 82 Street,Manhattan,10024,Yes,1-212-580-6640,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 12:00 PM - 8:00 PM,Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.784244,-73.974896,7,6,165,1032028,1012120038,Upper West Side
5e9d1211-c09a-49b4-a205-514ecfa29ead,Safe Horizon - 1st Precinct Domestic Violence Victim Advocate,Safe Horizon - 1st Precinct Domestic Violence Victim Advocate,16 Ericsson Place,Manhattan,10013,Yes,1-646-529-1343,,1-806-604-5350,https://www.safehorizon.org/,1-800-621-4673,24/7,,Other,Mon. through Fri. 12:00 PM - 8:00 PM,Manhattan,Yes,Bengali;English;Hindi;Urdu,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.720434,-74.006743,1,1,33,1002168,1001900033,SoHo-TriBeCa-Civic Center-Little Italy
0138f008-df8f-4e04-b84f-3aeb55638c10,Safe Horizon - 18th Precinct Domestic Violence Victim Advocate,Safe Horizon - 18th Precinct Domestic Violence Victim Advocate,306 West 54 Street,Manhattan,10019,Yes,1-212-767-2190,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 12:00 PM - 8:00 PM,Manhattan,Yes,English,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.765016,-73.984835,4,3,133,1082822,1010440038,Clinton
b2585187-242c-4bd1-b6e4-ba472d1b4ec4,Safe Horizon - 17th Precinct Domestic Violence Victim Advocate,Safe Horizon - 17th Precinct Domestic Violence Victim Advocate,167 East 51 Street,Manhattan,10022,Yes,1-212-826-3250,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 12:00 PM - 8:00 PM,Manhattan,Yes,English,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.756812,-73.971142,6,4,100,1036462,1013060033,Turtle Bay-East Midtown
8502f236-526b-4288-bc31-fb5a4dbe5600,Safe Horizon - 13th Precinct Domestic Violence Victim Advocate,Safe Horizon - 13th Precinct Domestic Violence Victim Advocate,230 East 21 Street,Manhattan,10010,Yes,1-212-477-4380,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 12:00 PM - 8:00 PM,Manhattan,Yes,English,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.737195,-73.983271,6,2,64,1019613,1009010006,Gramercy
6f50c339-bc09-4b9e-8c91-f2729030d6e0,Safe Horizon - 122nd Precinct Domestic Violence Victim Advocate,Safe Horizon - 122nd Precinct Domestic Violence Victim Advocate,2320 Hylan Boulevard,Staten Island,10306,Yes,1-718-667-3210,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Staten Island,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.5743,-74.105888,2,50,11202,5107580,5039060001,New Dorp-Midland Beach
9268f5d8-2768-4f44-abbf-94520b488975,Safe Horizon - 121St Precinct Domestic Violence Victim Advocate,Safe Horizon - 121St Precinct Domestic Violence Victim Advocate,970 Richmond Avenue,Staten Island,10314,Yes,1-718-697-8704,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 12:00 PM - 8:00 PM,Staten Island,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.623595,-74.149133,1,49,30302,5165197,5017040001,Mariner's Harbor-Arlington-Port Ivory-Graniteville
cdb732d1-1fb3-485d-ba42-bbd4ccbe1360,Safe Horizon - 120th Precinct Domestic Violence Police Program (DVPP),Safe Horizon - 120th Precinct Domestic Violence Police Program (DVPP),"78 Richmond Terrace, 3 Floor",Staten Island,10301,Yes,1-646-740-8764,,1-866-604-5350,https://www.safehorizon.org/,1-800-621-4673,24/7,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.644691,-74.077038,1,49,7,5106476,5000090028,West New Brighton-New Brighton-St. George
61b62cd1-7f14-4a7d-9350-441577130b9e,Safe Horizon - 115th Precinct Domestic Violence Victim Advocate,Safe Horizon - 115th Precinct Domestic Violence Victim Advocate,92-15 Northern Boulevard,Queens,11372,Yes,1-718-533-2034,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.756571,-73.875836,3,21,351,4034862,4014220034,Jackson Heights
